,visit_id,cookie_id,page_id,event_type,sequence_number,event_time
27579,ddc201,4978b8,2,5,3,2020-02-12 08:06:15.777027
27580,ddc201,4978b8,3,1,4,2020-02-12 08:07:01.844621
27581,ddc201,4978b8,3,2,5,2020-02-12 08:07:30.594368
27582,ddc201,4978b8,4,1,6,2020-02-12 08:08:12.736872
27583,ddc201,4978b8,4,2,7,2020-02-12 08:08:47.015123
27584,ddc201,4978b8,5,1,8,2020-02-12 08:09:05.525288
27585,ddc201,4978b8,5,2,9,2020-02-12 08:10:00.074447
27586,ddc201,4978b8,6,1,10,2020-02-12 08:10:49.708874
27587,ddc201,4978b8,6,2,11,2020-02-12 08:11:05.934274
27588,ddc201,4978b8,7,1,12,2020-02-12 08:11:31.681801
27589,ddc201,4978b8,7,2,13,2020-02-12 08:11:44.863864
27590,ddc201,4978b8,8,1,14,2020-02-12 08:12:21.241884
27591,ddc201,4978b8,9,1,15,2020-02-12 08:12:58.517385
27592,ddc201,4978b8,10,1,16,2020-02-12 08:13:27.457169
27593,ddc201,4978b8,11,1,17,2020-02-12 08:13:48.726718
27594,ddc201,4978b8,11,2,18,2020-02-12 08:14:41.345875
27595,de8642,ed7347,2,1,1,2020-04-11 08:53:57.043242
27596,7ccae2,9f0ac7,2,1,1,2020-03-11 11:10:21.010735
27597,7ccae2,9f0ac7,2,4,2,2020-03-11 11:10:56.081798
27598,7ccae2,9f0ac7,2,5,3,2020-03-11 11:11:02.724167
27599,7ccae2,9f0ac7,3,1,4,2020-03-11 11:11:39.007296
27600,7ccae2,9f0ac7,3,2,5,2020-03-11 11:12:23.62283
27601,7ccae2,9f0ac7,4,1,6,2020-03-11 11:12:34.189444
27602,7ccae2,9f0ac7,4,2,7,2020-03-11 11:12:40.213623
27603,7ccae2,9f0ac7,5,1,8,2020-03-11 11:13:25.999431
27604,7ccae2,9f0ac7,5,2,9,2020-03-11 11:13:51.563651
27605,7ccae2,9f0ac7,6,1,10,2020-03-11 11:14:40.257159
27606,7ccae2,9f0ac7,6,2,11,2020-03-11 11:14:43.919035
27607,7ccae2,9f0ac7,7,1,12,2020-03-11 11:15:37.092809
27608,7ccae2,9f0ac7,7,2,13,2020-03-11 11:16:05.904083
27609,7ccae2,9f0ac7,8,1,14,2020-03-11 11:16:36.681112
27610,7ccae2,9f0ac7,8,2,15,2020-03-11 11:17:00.220714
27611,7ccae2,9f0ac7,9,1,16,2020-03-11 11:17:09.45708
27612,7ccae2,9f0ac7,9,2,17,2020-03-11 11:17:29.472051
27613,7ccae2,9f0ac7,10,1,18,2020-03-11 11:18:04.308979
27614,7ccae2,9f0ac7,11,1,19,2020-03-11 11:18:44.60708
27615,7ccae2,9f0ac7,11,2,20,2020-03-11 11:19:43.498367
27616,7ccae2,9f0ac7,12,1,21,2020-03-11 11:20:33.928634
27617,7ccae2,9f0ac7,13,3,22,2020-03-11 11:21:23.204681
27618,a3a4a7,611d42,2,1,1,2020-04-04 20:29:51.702352
27619,a3a4a7,611d42,2,4,2,2020-04-04 20:30:47.450547
27620,a3a4a7,611d42,2,5,3,2020-04-04 20:30:53.193907
27621,a3a4a7,611d42,3,1,4,2020-04-04 20:31:16.560703
27622,a3a4a7,611d42,3,2,5,2020-04-04 20:31:49.16959
27623,a3a4a7,611d42,4,1,6,2020-04-04 20:32:45.369455
27624,a3a4a7,611d42,5,1,7,2020-04-04 20:32:51.541817
27625,a3a4a7,611d42,5,2,8,2020-04-04 20:33:51.364192
27626,a3a4a7,611d42,6,1,9,2020-04-04 20:34:09.943191
27627,a3a4a7,611d42,6,2,10,2020-04-04 20:34:31.777451
27628,a3a4a7,611d42,7,1,11,2020-04-04 20:34:31.82636
27629,a3a4a7,611d42,8,1,12,2020-04-04 20:35:08.408154
27630,a3a4a7,611d42,8,2,13,2020-04-04 20:35:36.382056
27631,a3a4a7,611d42,9,1,14,2020-04-04 20:35:48.383077
27632,a3a4a7,611d42,10,1,15,2020-04-04 20:36:33.763597
27633,a3a4a7,611d42,10,2,16,2020-04-04 20:36:44.527903
27634,a3a4a7,611d42,11,1,17,2020-04-04 20:37:32.212212
27635,a3a4a7,611d42,11,2,18,2020-04-04 20:37:54.476387
27636,a3a4a7,611d42,12,1,19,2020-04-04 20:38:45.373543
27637,4fa05d,48c2af,2,1,1,2020-03-04 09:03:53.391766
27638,3fc2b9,fde9a4,2,1,1,2020-03-13 05:06:49.180165
27639,b9f638,d5dc8b,2,1,1,2020-02-28 14:22:14.174746
27640,e96913,76bb9c,2,1,1,2020-02-17 06:41:10.579425
27641,fa70cb,6e3db3,2,1,1,2020-02-26 11:12:20.361638
27642,f35f44,2e3090,2,1,1,2020-03-07 16:54:28.928021
27643,f35f44,2e3090,2,4,2,2020-03-07 16:54:48.81916
27644,f35f44,2e3090,2,5,3,2020-03-07 16:54:55.15445
27645,f35f44,2e3090,3,1,4,2020-03-07 16:55:06.719987
27646,f35f44,2e3090,3,2,5,2020-03-07 16:55:47.05869
27647,f35f44,2e3090,7,1,6,2020-03-07 16:56:40.393675
27648,f35f44,2e3090,7,2,7,2020-03-07 16:56:42.07121
27649,f35f44,2e3090,8,1,8,2020-03-07 16:56:45.916151
27650,f35f44,2e3090,8,2,9,2020-03-07 16:57:09.482867
27651,f35f44,2e3090,9,1,10,2020-03-07 16:57:36.499903
27652,f35f44,2e3090,9,2,11,2020-03-07 16:57:43.052213
27653,f35f44,2e3090,10,1,12,2020-03-07 16:58:02.97995
27654,f35f44,2e3090,10,2,13,2020-03-07 16:58:20.573334
27655,f35f44,2e3090,12,1,14,2020-03-07 16:58:46.860747
27656,f35f44,2e3090,13,3,15,2020-03-07 16:58:47.480862
27657,9301e2,d7a98e,2,1,1,2020-03-15 22:47:00.002502
27658,9301e2,d7a98e,2,4,2,2020-03-15 22:47:19.841466
27659,9301e2,d7a98e,2,5,3,2020-03-15 22:48:12.485847
27660,9301e2,d7a98e,3,1,4,2020-03-15 22:48:28.65552
27661,9301e2,d7a98e,3,2,5,2020-03-15 22:48:50.947457
27662,9301e2,d7a98e,6,1,6,2020-03-15 22:49:36.852272
27663,9301e2,d7a98e,6,2,7,2020-03-15 22:50:25.428529
27664,9301e2,d7a98e,7,1,8,2020-03-15 22:50:27.785072
27665,9301e2,d7a98e,7,2,9,2020-03-15 22:50:46.207993
27666,9301e2,d7a98e,8,1,10,2020-03-15 22:51:34.084533
27667,9301e2,d7a98e,8,2,11,2020-03-15 22:52:31.840978
27668,9301e2,d7a98e,9,1,12,2020-03-15 22:52:34.159927
27669,9301e2,d7a98e,9,2,13,2020-03-15 22:53:11.486263
27670,9301e2,d7a98e,10,1,14,2020-03-15 22:53:39.943733
27671,9301e2,d7a98e,10,2,15,2020-03-15 22:54:17.800948
27672,9301e2,d7a98e,11,1,16,2020-03-15 22:54:43.047621
27673,9301e2,d7a98e,11,2,17,2020-03-15 22:55:28.239611
27674,9301e2,d7a98e,12,1,18,2020-03-15 22:56:13.218203
27675,9301e2,d7a98e,13,3,19,2020-03-15 22:56:41.229733
27676,cc10fe,044162,2,1,1,2020-03-12 10:10:05.129441
27677,7c3b9d,f9d4e3,2,1,1,2020-02-11 17:58:24.950332
27678,7c3b9d,f9d4e3,2,4,2,2020-02-11 17:59:18.278588
27679,7c3b9d,f9d4e3,2,5,3,2020-02-11 18:00:08.011869
27680,7c3b9d,f9d4e3,4,1,4,2020-02-11 18:00:12.667982
27681,7c3b9d,f9d4e3,4,2,5,2020-02-11 18:00:25.706598
27682,7c3b9d,f9d4e3,5,1,6,2020-02-11 18:00:33.312119
27683,7c3b9d,f9d4e3,5,2,7,2020-02-11 18:00:52.582789
27684,7c3b9d,f9d4e3,6,1,8,2020-02-11 18:01:01.150387
27685,7c3b9d,f9d4e3,6,2,9,2020-02-11 18:01:41.988386
27686,7c3b9d,f9d4e3,7,1,10,2020-02-11 18:02:19.468635
27687,7c3b9d,f9d4e3,7,2,11,2020-02-11 18:02:46.921244
27688,7c3b9d,f9d4e3,9,1,12,2020-02-11 18:02:51.56488
27689,7c3b9d,f9d4e3,9,2,13,2020-02-11 18:03:49.760812
27690,7c3b9d,f9d4e3,10,1,14,2020-02-11 18:04:17.562459
27691,7c3b9d,f9d4e3,11,1,15,2020-02-11 18:05:02.919423
27692,7c3b9d,f9d4e3,12,1,16,2020-02-11 18:05:45.276936
27693,7c3b9d,f9d4e3,13,3,17,2020-02-11 18:06:04.011439
27694,468e1f,326508,2,1,1,2020-03-01 23:45:04.72468
27695,142ad3,28060c,2,1,1,2020-03-25 10:34:00.517305
27696,142ad3,28060c,2,4,2,2020-03-25 10:34:18.349925
27697,142ad3,28060c,2,5,3,2020-03-25 10:34:57.156905
27698,142ad3,28060c,4,1,4,2020-03-25 10:35:43.133443
27699,142ad3,28060c,4,2,5,2020-03-25 10:36:40.37874
27700,142ad3,28060c,5,1,6,2020-03-25 10:37:28.940707
27701,142ad3,28060c,5,2,7,2020-03-25 10:38:23.181892
27702,142ad3,28060c,7,1,8,2020-03-25 10:38:48.215418
27703,142ad3,28060c,8,1,9,2020-03-25 10:39:07.380357
27704,142ad3,28060c,8,2,10,2020-03-25 10:39:13.837984
27705,142ad3,28060c,9,1,11,2020-03-25 10:39:33.600131
27706,142ad3,28060c,9,2,12,2020-03-25 10:39:42.45298
27707,142ad3,28060c,10,1,13,2020-03-25 10:40:11.697358
27708,142ad3,28060c,10,2,14,2020-03-25 10:41:09.351003
27709,142ad3,28060c,12,1,15,2020-03-25 10:41:52.568866
27710,142ad3,28060c,13,3,16,2020-03-25 10:42:24.396898
27711,bc59fb,433d04,2,1,1,2020-02-05 05:11:51.20635
27712,ef6a0d,0b87cb,2,1,1,2020-01-24 09:28:30.195017
27713,31722c,5eb280,2,1,1,2020-03-08 20:22:47.562764
27714,31722c,5eb280,2,4,2,2020-03-08 20:23:03.922111
27715,31722c,5eb280,2,5,3,2020-03-08 20:23:39.065247
27716,31722c,5eb280,3,1,4,2020-03-08 20:24:05.423789
27717,31722c,5eb280,3,2,5,2020-03-08 20:24:49.007633
27718,31722c,5eb280,4,1,6,2020-03-08 20:25:08.334714
27719,31722c,5eb280,4,2,7,2020-03-08 20:25:11.375056
27720,31722c,5eb280,6,1,8,2020-03-08 20:25:51.945124
27721,31722c,5eb280,6,2,9,2020-03-08 20:25:53.213576
27722,31722c,5eb280,7,1,10,2020-03-08 20:26:10.753506
27723,31722c,5eb280,7,2,11,2020-03-08 20:27:00.943271
27724,31722c,5eb280,8,1,12,2020-03-08 20:27:58.910379
27725,31722c,5eb280,8,2,13,2020-03-08 20:27:59.184631
27726,31722c,5eb280,9,1,14,2020-03-08 20:28:03.031851
27727,31722c,5eb280,9,2,15,2020-03-08 20:28:07.569598
27728,31722c,5eb280,11,1,16,2020-03-08 20:28:35.527468
27729,31722c,5eb280,11,2,17,2020-03-08 20:29:23.630902
27730,31722c,5eb280,12,1,18,2020-03-08 20:30:14.881599
27731,31722c,5eb280,13,3,19,2020-03-08 20:31:06.511614
27732,53e21a,67c175,2,1,1,2020-03-13 20:37:31.222712
27733,53e21a,67c175,2,4,2,2020-03-13 20:38:16.532034
27734,53e21a,67c175,2,5,3,2020-03-13 20:39:09.691145
27735,53e21a,67c175,3,1,4,2020-03-13 20:39:22.764409
27736,53e21a,67c175,3,2,5,2020-03-13 20:39:43.760577
27737,53e21a,67c175,4,1,6,2020-03-13 20:40:15.47522
27738,53e21a,67c175,4,2,7,2020-03-13 20:41:07.646922
27739,53e21a,67c175,5,1,8,2020-03-13 20:41:15.50828
27740,53e21a,67c175,5,2,9,2020-03-13 20:41:50.873833
27741,53e21a,67c175,6,1,10,2020-03-13 20:42:05.758707
27742,53e21a,67c175,6,2,11,2020-03-13 20:42:12.59784
27743,53e21a,67c175,7,1,12,2020-03-13 20:43:10.462515
27744,53e21a,67c175,7,2,13,2020-03-13 20:43:57.209091
27745,53e21a,67c175,8,1,14,2020-03-13 20:44:25.769072
27746,53e21a,67c175,8,2,15,2020-03-13 20:44:37.276607
27747,53e21a,67c175,9,1,16,2020-03-13 20:45:30.581411
27748,53e21a,67c175,9,2,17,2020-03-13 20:46:24.78781
27749,53e21a,67c175,11,1,18,2020-03-13 20:46:55.680958
27750,53e21a,67c175,11,2,19,2020-03-13 20:47:49.869549
27751,53e21a,67c175,12,1,20,2020-03-13 20:48:00.045226
27752,53e21a,67c175,13,3,21,2020-03-13 20:48:49.602207
27753,41c809,0ce3b0,2,1,1,2020-03-04 01:09:29.718524
27754,3a616a,5b68b6,2,1,1,2020-03-14 06:30:37.851204
27755,3a616a,5b68b6,2,4,2,2020-03-14 06:31:32.128189
27756,3a616a,5b68b6,2,5,3,2020-03-14 06:32:11.88007
27757,3a616a,5b68b6,4,1,4,2020-03-14 06:32:53.252215
27758,3a616a,5b68b6,5,1,5,2020-03-14 06:33:12.950151
27759,3a616a,5b68b6,5,2,6,2020-03-14 06:34:04.953132
27760,3a616a,5b68b6,6,1,7,2020-03-14 06:34:37.906615
27761,3a616a,5b68b6,7,1,8,2020-03-14 06:34:41.390938
27762,3a616a,5b68b6,7,2,9,2020-03-14 06:35:17.377095
27763,3a616a,5b68b6,8,1,10,2020-03-14 06:35:31.183262
27764,3a616a,5b68b6,8,2,11,2020-03-14 06:36:15.169581
27765,3a616a,5b68b6,9,1,12,2020-03-14 06:37:06.862202
27766,3a616a,5b68b6,9,2,13,2020-03-14 06:37:22.194806
27767,3a616a,5b68b6,10,1,14,2020-03-14 06:38:17.251599
27768,3a616a,5b68b6,10,2,15,2020-03-14 06:38:44.897696
27769,3a616a,5b68b6,11,1,16,2020-03-14 06:38:47.206944
27770,3a616a,5b68b6,12,1,17,2020-03-14 06:39:06.985122
27771,3a616a,5b68b6,13,3,18,2020-03-14 06:39:17.388399
27772,c80b4c,56ed52,2,1,1,2020-02-25 10:17:05.746225
27773,6f603e,5bcb93,2,1,1,2020-03-06 01:00:43.960807
27774,74b4ab,c5dd1d,2,1,1,2020-02-16 21:27:39.161276
27775,74b4ab,c5dd1d,2,4,2,2020-02-16 21:27:51.680052
27776,74b4ab,c5dd1d,2,5,3,2020-02-16 21:27:59.572312
27777,74b4ab,c5dd1d,4,1,4,2020-02-16 21:28:50.933821
27778,74b4ab,c5dd1d,4,2,5,2020-02-16 21:29:11.071952
27779,74b4ab,c5dd1d,5,1,6,2020-02-16 21:29:57.75723
27780,74b4ab,c5dd1d,5,2,7,2020-02-16 21:30:18.943321
27781,74b4ab,c5dd1d,6,1,8,2020-02-16 21:30:29.634828
27782,74b4ab,c5dd1d,6,2,9,2020-02-16 21:30:51.896173
27783,74b4ab,c5dd1d,7,1,10,2020-02-16 21:31:47.82572
27784,74b4ab,c5dd1d,8,1,11,2020-02-16 21:32:31.651017
27785,74b4ab,c5dd1d,8,2,12,2020-02-16 21:33:28.224149
27786,74b4ab,c5dd1d,9,1,13,2020-02-16 21:34:27.583195
27787,74b4ab,c5dd1d,10,1,14,2020-02-16 21:34:51.187298
27788,74b4ab,c5dd1d,10,2,15,2020-02-16 21:35:14.93829
27789,74b4ab,c5dd1d,11,1,16,2020-02-16 21:35:58.930662
27790,74b4ab,c5dd1d,11,2,17,2020-02-16 21:36:57.549662
27791,b316fc,86b02d,2,1,1,2020-02-01 21:46:06.91591
27792,220e2e,6046eb,2,1,1,2020-02-06 04:12:00.279928
27793,220e2e,6046eb,2,4,2,2020-02-06 04:12:49.235742
27794,220e2e,6046eb,2,5,3,2020-02-06 04:13:18.485519
27795,220e2e,6046eb,3,1,4,2020-02-06 04:13:31.823415
27796,220e2e,6046eb,3,2,5,2020-02-06 04:14:01.979366
27797,220e2e,6046eb,5,1,6,2020-02-06 04:14:20.906651
27798,220e2e,6046eb,5,2,7,2020-02-06 04:15:10.170382
27799,220e2e,6046eb,7,1,8,2020-02-06 04:15:24.74178
27800,220e2e,6046eb,7,2,9,2020-02-06 04:16:03.862789
27801,220e2e,6046eb,10,1,10,2020-02-06 04:16:35.875568
27802,220e2e,6046eb,10,2,11,2020-02-06 04:17:07.040864
27803,220e2e,6046eb,11,1,12,2020-02-06 04:17:59.575718
27804,220e2e,6046eb,11,2,13,2020-02-06 04:18:42.166206
27805,220e2e,6046eb,12,1,14,2020-02-06 04:19:22.07307
27806,220e2e,6046eb,13,3,15,2020-02-06 04:19:30.491462
27807,11b887,42d377,2,1,1,2020-03-03 08:14:02.385767
27808,616e87,cdec43,2,1,1,2020-03-15 18:09:35.097901
27809,616e87,cdec43,2,4,2,2020-03-15 18:10:07.263853
27810,616e87,cdec43,2,5,3,2020-03-15 18:10:11.312219
27811,616e87,cdec43,4,1,4,2020-03-15 18:10:39.041904
27812,616e87,cdec43,4,2,5,2020-03-15 18:11:23.55305
27813,616e87,cdec43,5,1,6,2020-03-15 18:11:54.143401
27814,616e87,cdec43,6,1,7,2020-03-15 18:12:01.073343
27815,616e87,cdec43,6,2,8,2020-03-15 18:12:06.352737
27816,616e87,cdec43,7,1,9,2020-03-15 18:12:06.739819
27817,616e87,cdec43,7,2,10,2020-03-15 18:13:05.564627
27818,616e87,cdec43,8,1,11,2020-03-15 18:14:01.198036
27819,616e87,cdec43,8,2,12,2020-03-15 18:14:36.12896
27820,616e87,cdec43,9,1,13,2020-03-15 18:15:25.755233
27821,616e87,cdec43,9,2,14,2020-03-15 18:16:07.360689
27822,616e87,cdec43,10,1,15,2020-03-15 18:16:53.274593
27823,616e87,cdec43,10,2,16,2020-03-15 18:17:19.538796
27824,616e87,cdec43,11,1,17,2020-03-15 18:17:46.633333
27825,616e87,cdec43,11,2,18,2020-03-15 18:18:06.668242
27826,616e87,cdec43,12,1,19,2020-03-15 18:18:30.770366
27827,616e87,cdec43,13,3,20,2020-03-15 18:19:18.52867
27828,687c4a,543a2f,2,1,1,2020-04-19 06:06:31.948665
27829,687c4a,543a2f,2,4,2,2020-04-19 06:06:32.372141
27830,687c4a,543a2f,3,1,3,2020-04-19 06:06:40.932578
27831,687c4a,543a2f,5,1,4,2020-04-19 06:07:16.655516
27832,687c4a,543a2f,6,1,5,2020-04-19 06:07:38.191875
27833,687c4a,543a2f,6,2,6,2020-04-19 06:08:33.880045
27834,687c4a,543a2f,7,1,7,2020-04-19 06:08:36.086268
27835,687c4a,543a2f,7,2,8,2020-04-19 06:09:08.262327
27836,687c4a,543a2f,9,1,9,2020-04-19 06:09:55.910496
27837,687c4a,543a2f,10,1,10,2020-04-19 06:10:19.235293
27838,687c4a,543a2f,10,2,11,2020-04-19 06:10:57.241346
27839,687c4a,543a2f,12,1,12,2020-04-19 06:11:54.791622
27840,687c4a,543a2f,13,3,13,2020-04-19 06:11:59.316956
27841,c09b59,e389ce,2,1,1,2020-03-13 16:53:58.112533
27842,c09b59,e389ce,2,4,2,2020-03-13 16:54:37.390996
27843,c09b59,e389ce,2,5,3,2020-03-13 16:55:02.674768
27844,c09b59,e389ce,3,1,4,2020-03-13 16:55:20.941813
27845,c09b59,e389ce,3,2,5,2020-03-13 16:55:33.217484
27846,c09b59,e389ce,4,1,6,2020-03-13 16:56:25.417582
27847,c09b59,e389ce,5,1,7,2020-03-13 16:56:48.450473
27848,c09b59,e389ce,7,1,8,2020-03-13 16:57:20.39771
27849,c09b59,e389ce,7,2,9,2020-03-13 16:57:38.548722
27850,c09b59,e389ce,10,1,10,2020-03-13 16:58:10.6754
27851,c09b59,e389ce,10,2,11,2020-03-13 16:58:20.97216
27852,c09b59,e389ce,11,1,12,2020-03-13 16:58:51.512269
27853,c09b59,e389ce,11,2,13,2020-03-13 16:59:11.287598
27854,c09b59,e389ce,12,1,14,2020-03-13 16:59:23.47246
27855,c09b59,e389ce,13,3,15,2020-03-13 17:00:08.259057
27856,ca40a9,ef7e71,2,1,1,2020-03-13 17:32:38.706767
27857,ca40a9,ef7e71,2,4,2,2020-03-13 17:33:30.558711
27858,ca40a9,ef7e71,2,5,3,2020-03-13 17:33:36.936277
27859,ca40a9,ef7e71,3,1,4,2020-03-13 17:33:38.19604
27860,ca40a9,ef7e71,3,2,5,2020-03-13 17:34:26.023741
27861,ca40a9,ef7e71,7,1,6,2020-03-13 17:35:01.740403
27862,ca40a9,ef7e71,8,1,7,2020-03-13 17:35:47.167553
27863,ca40a9,ef7e71,8,2,8,2020-03-13 17:36:16.003028
27864,ca40a9,ef7e71,9,1,9,2020-03-13 17:36:33.629673
27865,ca40a9,ef7e71,12,1,10,2020-03-13 17:36:42.320573
27866,ca40a9,ef7e71,13,3,11,2020-03-13 17:37:36.83244
27867,6ec02e,a74f6f,2,1,1,2020-03-02 02:20:28.70581
27868,6ec02e,a74f6f,2,4,2,2020-03-02 02:21:15.848992
27869,6ec02e,a74f6f,2,5,3,2020-03-02 02:21:47.691454
27870,6ec02e,a74f6f,3,1,4,2020-03-02 02:22:45.487228
27871,6ec02e,a74f6f,3,2,5,2020-03-02 02:23:35.09625
27872,6ec02e,a74f6f,4,1,6,2020-03-02 02:24:05.591254
27873,6ec02e,a74f6f,5,1,7,2020-03-02 02:24:48.639534
27874,6ec02e,a74f6f,5,2,8,2020-03-02 02:24:55.374521
27875,6ec02e,a74f6f,6,1,9,2020-03-02 02:25:34.913659
27876,6ec02e,a74f6f,6,2,10,2020-03-02 02:26:01.395692
27877,6ec02e,a74f6f,8,1,11,2020-03-02 02:26:26.668405
27878,6ec02e,a74f6f,8,2,12,2020-03-02 02:26:32.149771
27879,6ec02e,a74f6f,9,1,13,2020-03-02 02:27:18.246254
27880,6ec02e,a74f6f,9,2,14,2020-03-02 02:27:45.680095
27881,6ec02e,a74f6f,11,1,15,2020-03-02 02:28:22.177694
27882,6ec02e,a74f6f,11,2,16,2020-03-02 02:29:21.598512
27883,6ec02e,a74f6f,12,1,17,2020-03-02 02:29:29.180776
27884,6ec02e,a74f6f,13,3,18,2020-03-02 02:30:09.297975
27885,a16b5c,338349,2,1,1,2020-03-24 14:25:24.159583
27886,a16b5c,338349,2,4,2,2020-03-24 14:25:39.955286
27887,a16b5c,338349,2,5,3,2020-03-24 14:26:23.895343
27888,a16b5c,338349,3,1,4,2020-03-24 14:26:30.102327
27889,a16b5c,338349,4,1,5,2020-03-24 14:26:33.230221
27890,a16b5c,338349,4,2,6,2020-03-24 14:27:07.182085
27891,a16b5c,338349,7,1,7,2020-03-24 14:27:09.761427
27892,a16b5c,338349,7,2,8,2020-03-24 14:28:03.24295
27893,a16b5c,338349,8,1,9,2020-03-24 14:28:36.226639
27894,a16b5c,338349,8,2,10,2020-03-24 14:28:37.108662
27895,a16b5c,338349,9,1,11,2020-03-24 14:29:04.378942
27896,a16b5c,338349,9,2,12,2020-03-24 14:29:53.27229
27897,a16b5c,338349,10,1,13,2020-03-24 14:30:45.520181
27898,a16b5c,338349,10,2,14,2020-03-24 14:30:50.381391
27899,a16b5c,338349,11,1,15,2020-03-24 14:31:24.973254
27900,a16b5c,338349,11,2,16,2020-03-24 14:32:09.028109
27901,a16b5c,338349,12,1,17,2020-03-24 14:32:41.749831
27902,a16b5c,338349,13,3,18,2020-03-24 14:32:58.800947
27903,fae007,91f222,2,1,1,2020-03-02 16:31:33.829468
27904,fae007,91f222,2,4,2,2020-03-02 16:31:56.454937
27905,fae007,91f222,2,5,3,2020-03-02 16:32:18.605436
27906,fae007,91f222,3,1,4,2020-03-02 16:33:09.47389
27907,fae007,91f222,3,2,5,2020-03-02 16:33:40.092014
27908,fae007,91f222,4,1,6,2020-03-02 16:34:08.758657
27909,fae007,91f222,4,2,7,2020-03-02 16:34:17.935296
27910,fae007,91f222,5,1,8,2020-03-02 16:35:16.096442
27911,fae007,91f222,6,1,9,2020-03-02 16:35:32.816368
27912,fae007,91f222,6,2,10,2020-03-02 16:36:01.6779
27913,fae007,91f222,7,1,11,2020-03-02 16:36:16.852014
27914,fae007,91f222,8,1,12,2020-03-02 16:36:55.936995
27915,fae007,91f222,9,1,13,2020-03-02 16:37:37.37659
27916,fae007,91f222,9,2,14,2020-03-02 16:38:14.6781
27917,fae007,91f222,10,1,15,2020-03-02 16:38:57.142671
27918,fae007,91f222,10,2,16,2020-03-02 16:39:39.371827
27919,fae007,91f222,12,1,17,2020-03-02 16:40:28.8336
27920,fae007,91f222,13,3,18,2020-03-02 16:40:57.545211
27921,507f54,ee12cf,2,1,1,2020-01-29 17:18:44.638909
27922,507f54,ee12cf,2,4,2,2020-01-29 17:19:32.6142
27923,507f54,ee12cf,3,1,3,2020-01-29 17:20:19.783405
27924,507f54,ee12cf,3,2,4,2020-01-29 17:20:33.962088
27925,507f54,ee12cf,4,1,5,2020-01-29 17:21:33.883467
27926,507f54,ee12cf,5,1,6,2020-01-29 17:21:50.818339
27927,507f54,ee12cf,5,2,7,2020-01-29 17:21:55.645929
27928,507f54,ee12cf,7,1,8,2020-01-29 17:22:48.067341
27929,507f54,ee12cf,7,2,9,2020-01-29 17:23:24.442726
27930,507f54,ee12cf,8,1,10,2020-01-29 17:23:52.417514
27931,507f54,ee12cf,10,1,11,2020-01-29 17:23:53.057583
27932,507f54,ee12cf,10,2,12,2020-01-29 17:24:07.362449
27933,507f54,ee12cf,12,1,13,2020-01-29 17:24:59.210037
27934,507f54,ee12cf,13,3,14,2020-01-29 17:24:59.2258
27935,fdd5b7,84d725,2,1,1,2020-01-31 05:32:44.783105
27936,2831ad,e556f6,2,1,1,2020-03-02 23:44:16.873829
27937,c386b3,1b7be6,2,1,1,2020-02-21 05:36:13.417647
27938,c04004,03bdcb,2,1,1,2020-02-21 10:31:25.465208
27939,15a166,e8086a,2,1,1,2020-03-24 17:03:20.97569
27940,15a166,e8086a,2,4,2,2020-03-24 17:04:17.44149
27941,15a166,e8086a,2,5,3,2020-03-24 17:04:42.287005
27942,15a166,e8086a,3,1,4,2020-03-24 17:05:09.873454
27943,15a166,e8086a,3,2,5,2020-03-24 17:06:09.12802
27944,15a166,e8086a,5,1,6,2020-03-24 17:06:25.432053
27945,15a166,e8086a,5,2,7,2020-03-24 17:06:58.79021
27946,15a166,e8086a,6,1,8,2020-03-24 17:07:21.100283
27947,15a166,e8086a,6,2,9,2020-03-24 17:08:16.76926
27948,15a166,e8086a,7,1,10,2020-03-24 17:09:15.931287
27949,15a166,e8086a,7,2,11,2020-03-24 17:09:51.743129
27950,15a166,e8086a,8,1,12,2020-03-24 17:10:32.179288
27951,15a166,e8086a,9,1,13,2020-03-24 17:10:39.805484
27952,15a166,e8086a,9,2,14,2020-03-24 17:11:39.552728
27953,15a166,e8086a,10,1,15,2020-03-24 17:12:23.13892
27954,15a166,e8086a,10,2,16,2020-03-24 17:12:30.821558
27955,15a166,e8086a,11,1,17,2020-03-24 17:12:43.20584
27956,15a166,e8086a,11,2,18,2020-03-24 17:12:53.075905
27957,15a166,e8086a,12,1,19,2020-03-24 17:13:08.851754
27958,15a166,e8086a,13,3,20,2020-03-24 17:13:28.692375
27959,acfcd6,218077,2,1,1,2020-02-07 18:23:41.989163
27960,acfcd6,218077,2,4,2,2020-02-07 18:24:29.39648
27961,acfcd6,218077,2,5,3,2020-02-07 18:24:44.094192
27962,acfcd6,218077,4,1,4,2020-02-07 18:25:05.489789
27963,acfcd6,218077,5,1,5,2020-02-07 18:25:43.184356
27964,acfcd6,218077,5,2,6,2020-02-07 18:26:41.564631
27965,acfcd6,218077,6,1,7,2020-02-07 18:26:46.168346
27966,acfcd6,218077,6,2,8,2020-02-07 18:27:44.953672
27967,acfcd6,218077,7,1,9,2020-02-07 18:28:00.232681
27968,acfcd6,218077,7,2,10,2020-02-07 18:28:55.885791
27969,acfcd6,218077,8,1,11,2020-02-07 18:29:32.957791
27970,acfcd6,218077,8,2,12,2020-02-07 18:30:25.257427
27971,acfcd6,218077,9,1,13,2020-02-07 18:30:59.965689
27972,acfcd6,218077,9,2,14,2020-02-07 18:31:35.302234
27973,acfcd6,218077,10,1,15,2020-02-07 18:31:59.211187
